size,model,embedding,tissue,seed,shuffled,rmse,r2,pcc
small,rnn,enformer_pca,CD4,1030,yes,2.682,0.254,0.596
small,mlp,enformer_pca,mono,17,yes,6.374,0.692,0.834
small,cnn,enformer_pca,mono,17,yes,7.187,0.608,0.785
small,rnn,enformer_pca,mono,17,yes,7.156,0.612,0.791
small,mlp,enformer_pca,mono,510,yes,8.428,0.472,0.723
small,cnn,enformer_pca,mono,510,yes,7.109,0.624,0.796
small,rnn,enformer_pca,mono,510,yes,9.064,0.389,0.662
small,mlp,enformer_pca,mono,1030,yes,5.988,0.742,0.862
small,cnn,enformer_pca,mono,1030,yes,5.895,0.75,0.866
small,rnn,enformer_pca,mono,1030,yes,7.601,0.584,0.771
small,mlp,gpn,CD4,17,no,3.161,0.097,0.026
small,cnn,gpn,CD4,17,no,3.012,0.004,0.086
