size,model,embedding,tissue,seed,shuffled,rmse,r2,pcc
small,random forest,onehot,Heart_Left_Ventricle,510,no,0.644,-0.03,0.03
small,knn,onehot,Heart_Left_Ventricle,510,no,0.642,-0.02,-0.28
small,svm,onehot,Heart_Left_Ventricle,510,no,0.634,-0.0,-0.12
middle,xgboost,onehot,Heart_Left_Ventricle,510,no,0.907,-0.37,-0.23
middle,lightgbm,onehot,Heart_Left_Ventricle,510,no,0.859,-0.23,-0.13
middle,random forest,onehot,Heart_Left_Ventricle,510,no,0.803,-0.08,-0.16
middle,knn,onehot,Heart_Left_Ventricle,510,no,0.787,-0.03,-0.1
middle,svm,onehot,Heart_Left_Ventricle,510,no,0.78,-0.02,-0.12
large,xgboost,onehot,Heart_Left_Ventricle,510,no,0.658,-0.25,-0.0
large,lightgbm,onehot,Heart_Left_Ventricle,510,no,0.667,-0.28,-0.07
large,random forest,onehot,Heart_Left_Ventricle,510,no,0.61,-0.07,0.074
large,knn,onehot,Heart_Left_Ventricle,510,no,0.63,-0.14,0.08
large,svm,onehot,Heart_Left_Ventricle,510,no,0.612,-0.08,0.0
small,xgboost,onehot,Heart_Left_Ventricle,1030,no,0.784,-0.53,-0.28
small,lightgbm,onehot,Heart_Left_Ventricle,1030,no,0.712,-0.26,-0.3
small,random forest,onehot,Heart_Left_Ventricle,1030,no,0.649,-0.05,-0.1
small,knn,onehot,Heart_Left_Ventricle,1030,no,0.637,-0.01,-0.11
small,svm,onehot,Heart_Left_Ventricle,1030,no,0.634,-0.0,-0.05
middle,xgboost,onehot,Heart_Left_Ventricle,1030,no,0.923,-0.42,-0.3
middle,lightgbm,onehot,Heart_Left_Ventricle,1030,no,0.857,-0.22,-0.17
middle,random forest,onehot,Heart_Left_Ventricle,1030,no,0.768,0.013,0.197
middle,knn,onehot,Heart_Left_Ventricle,1030,no,0.781,-0.02,-0.0
middle,svm,onehot,Heart_Left_Ventricle,1030,no,0.78,-0.01,0.193
large,xgboost,onehot,Heart_Left_Ventricle,1030,no,0.739,-0.57,-0.12
large,lightgbm,onehot,Heart_Left_Ventricle,1030,no,0.655,-0.23,0.007
large,random forest,onehot,Heart_Left_Ventricle,1030,no,0.605,-0.05,0.147
large,knn,onehot,Heart_Left_Ventricle,1030,no,0.63,-0.14,0.09
large,svm,onehot,Heart_Left_Ventricle,1030,no,0.612,-0.08,0.0
small,xgboost,onehot,Heart_Left_Ventricle,17,yes,0.976,-0.01,0.218
small,lightgbm,onehot,Heart_Left_Ventricle,17,yes,0.952,0.036,0.244
small,random forest,onehot,Heart_Left_Ventricle,17,yes,0.98,-0.02,0.059
small,knn,onehot,Heart_Left_Ventricle,17,yes,0.968,0.004,0.117
small,svm,onehot,Heart_Left_Ventricle,17,yes,0.966,0.008,0.186
middle,xgboost,onehot,Heart_Left_Ventricle,17,yes,0.8,-0.46,0.12
middle,lightgbm,onehot,Heart_Left_Ventricle,17,yes,0.749,-0.28,0.183
middle,random forest,onehot,Heart_Left_Ventricle,17,yes,0.632,0.083,0.346
middle,knn,onehot,Heart_Left_Ventricle,17,yes,0.692,-0.09,-0.23
middle,svm,onehot,Heart_Left_Ventricle,17,yes,0.671,-0.03,0.268
large,xgboost,onehot,Heart_Left_Ventricle,17,yes,0.566,0.441,0.668
large,lightgbm,onehot,Heart_Left_Ventricle,17,yes,0.68,0.194,0.489
large,random forest,onehot,Heart_Left_Ventricle,17,yes,0.72,0.2,0.475
large,knn,onehot,Heart_Left_Ventricle,17,yes,0.795,0.025,0.234
large,svm,onehot,Heart_Left_Ventricle,17,yes,0.693,0.259,0.522
small,xgboost,onehot,Heart_Left_Ventricle,510,yes,0.821,-0.52,-0.32
small,lightgbm,onehot,Heart_Left_Ventricle,510,yes,0.78,-0.37,-0.35
small,random forest,onehot,Heart_Left_Ventricle,510,yes,0.695,-0.09,-0.23
small,knn,onehot,Heart_Left_Ventricle,510,yes,0.686,-0.06,-0.25
small,svm,onehot,Heart_Left_Ventricle,510,yes,0.672,-0.02,0.015
middle,xgboost,onehot,Heart_Left_Ventricle,510,yes,0.851,-0.14,0.367
middle,lightgbm,onehot,Heart_Left_Ventricle,510,yes,0.806,-0.03,0.368
middle,random forest,onehot,Heart_Left_Ventricle,510,yes,0.794,-0.0,0.445
middle,knn,onehot,Heart_Left_Ventricle,510,yes,0.876,-0.21,-0.07
middle,svm,onehot,Heart_Left_Ventricle,510,yes,0.779,0.037,0.455
large,xgboost,onehot,Heart_Left_Ventricle,510,yes,0.738,0.146,0.43
large,lightgbm,onehot,Heart_Left_Ventricle,510,yes,0.715,0.197,0.463
large,random forest,onehot,Heart_Left_Ventricle,510,yes,0.685,0.161,0.407
large,knn,onehot,Heart_Left_Ventricle,510,yes,0.742,0.016,0.254
large,svm,onehot,Heart_Left_Ventricle,510,yes,0.639,0.27,0.522
small,xgboost,onehot,Heart_Left_Ventricle,1030,yes,0.883,-0.31,0.068
small,lightgbm,onehot,Heart_Left_Ventricle,1030,yes,0.864,-0.25,0.111
small,random forest,onehot,Heart_Left_Ventricle,1030,yes,0.883,-0.31,0.074
small,knn,onehot,Heart_Left_Ventricle,1030,yes,0.85,-0.21,0.269
small,svm,onehot,Heart_Left_Ventricle,1030,yes,0.809,-0.1,0.298
middle,xgboost,onehot,Heart_Left_Ventricle,1030,yes,0.801,0.071,0.33
middle,lightgbm,onehot,Heart_Left_Ventricle,1030,yes,0.874,-0.1,0.102
middle,random forest,onehot,Heart_Left_Ventricle,1030,yes,0.611,0.221,0.543
