size,model,embedding,tissue,seed,shuffled,acc,precision,recall,f1
middle,transformer,enformer-pca,Nerve_Tibial,1024,no,0.5757575757575758,0.3314967860422406,0.5757575757575758,0.4207459207459207
small,transformer,enformer-pca,Heart_Left_Ventricle,1024,no,0.5789473684210527,0.335180055401662,0.5789473684210527,0.4245614035087719
small,transformer,enformer-pca,Nerve_Tibial,17,no,0.5094339622641509,0.2595229619081524,0.5094339622641509,0.3438679245283019
middle,transformer,enformer-pca,Nerve_Tibial,17,no,0.5757575757575758,0.3314967860422406,0.5757575757575758,0.4207459207459207
small,transformer,enformer-pca,Esophagus_Mucosa,510,no,0.574468085106383,0.3300135808057945,0.574468085106383,0.4192064404830362
large,transformer,enformer-pca,Heart_Left_Ventricle,510,no,0.4,0.16,0.4,0.2285714285714285
large,transformer,enformer-pca,Nerve_Tibial,1024,no,0.5463917525773195,0.2985439472845148,0.5463917525773195,0.3861168384879725
small,transformer,enformer-pca,Nerve_Tibial,510,no,0.5094339622641509,0.2595229619081524,0.5094339622641509,0.3438679245283019
middle,transformer,enformer-pca,Heart_Left_Ventricle,1024,no,0.5666666666666667,0.321111111111111,0.5666666666666667,0.4099290780141844
middle,transformer,enformer-pca,Esophagus_Mucosa,1024,no,0.6724137931034483,0.6681034482758621,0.6724137931034483,0.670060282893107
large,transformer,enformer-pca,Heart_Left_Ventricle,17,no,0.6,0.36,0.6,0.45
small,transformer,enformer-pca,Nerve_Tibial,1024,no,0.5094339622641509,0.2595229619081524,0.5094339622641509,0.3438679245283019
large,transformer,enformer-pca,Nerve_Tibial,510,no,0.4536082474226804,0.2057604421298756,0.4536082474226804,0.2831030196680558
middle,transformer,enformer-pca,Nerve_Tibial,510,no,0.5757575757575758,0.3314967860422406,0.5757575757575758,0.4207459207459207
large,transformer,enformer-pca,Nerve_Tibial,17,no,0.5463917525773195,0.2985439472845148,0.5463917525773195,0.3861168384879725
middle,transformer,enformer-pca,Heart_Left_Ventricle,17,no,0.5666666666666667,0.321111111111111,0.5666666666666667,0.4099290780141844
middle,transformer,enformer-pca,Esophagus_Mucosa,510,no,0.6724137931034483,0.452140309155767,0.6724137931034483,0.5407038748666904
large,transformer,enformer-pca,Esophagus_Mucosa,1024,no,0.5394736842105263,0.2910318559556786,0.5394736842105263,0.3780926675663517
small,transformer,enformer-pca,Esophagus_Mucosa,1024,no,0.574468085106383,0.3300135808057945,0.574468085106383,0.4192064404830362
middle,transformer,enformer-pca,Heart_Left_Ventricle,510,no,0.5666666666666667,0.321111111111111,0.5666666666666667,0.4099290780141844
small,transformer,enformer-pca,Esophagus_Mucosa,17,no,0.574468085106383,0.3300135808057945,0.574468085106383,0.4192064404830362
large,transformer,enformer-pca,Heart_Left_Ventricle,1024,no,0.4,0.16,0.4,0.2285714285714285
small,transformer,enformer-pca,Heart_Left_Ventricle,17,no,0.5789473684210527,0.335180055401662,0.5789473684210527,0.4245614035087719
small,transformer,enformer-pca,Heart_Left_Ventricle,510,no,0.5789473684210527,0.335180055401662,0.5789473684210527,0.4245614035087719
middle,transformer,enformer-pca,Esophagus_Mucosa,17,no,0.6724137931034483,0.452140309155767,0.6724137931034483,0.5407038748666904
large,transformer,enformer-pca,Esophagus_Mucosa,510,no,0.5394736842105263,0.2910318559556786,0.5394736842105263,0.3780926675663517
